id;period;day;month;year;weekday
23035;;26;7;2010;
23036;;29;7;2016;
23037;;30;11;2017;
23038;;14;11;2001;
23039;;4;12;2011;
23040;;2;8;1984;
23041;;6;7;2018;
23042;;13;10;2015;
23043;;23;4;2009;
23044;;29;11;2016;
23045;;2;11;2016;
23046;;17;7;2017;
23047;;11;8;1988;
23048;;5;12;2001;
23049;;30;10;2013;
23050;;8;3;2017;
23051;;16;9;2013;
23052;;26;3;2018;
23053;;11;5;2011;
23054;;17;3;2013;
23055;;23;5;1997;
23056;;15;11;2016;
23057;;26;12;2015;
23058;;17;10;2010;
23059;;19;9;2012;
23060;;9;5;1986;
23061;;21;5;2016;
23062;;3;3;2016;
23063;;29;3;1993;
23064;;11;9;2001;
23065;;13;7;2013;
23066;;27;10;2011;
23067;;22;5;2011;
23068;;26;3;2012;
23069;;19;8;2015;
23070;;22;12;2015;
23071;;14;5;1983;
23072;;8;3;2013;
23073;;24;5;1989;
23074;;20;6;2012;
23075;;21;11;2010;
23076;;30;6;2018;
23077;;10;9;2018;
23078;;15;3;2011;
23079;;4;5;1956;
23080;;1;8;2001;
23081;;1;1;2002;
23082;;5;7;2018;
23083;;22;10;2013;
23084;;15;12;2015;
23085;;19;7;1993;
23086;;14;9;2015;
23087;;29;1;1992;
23088;;31;8;2014;
23089;;28;5;2016;
23090;;22;4;2015;
23091;;13;1;2017;
23092;;23;6;2015;
23093;;13;12;2011;
23094;;20;9;2011;
23095;;6;11;2011;
23096;;22;4;2006;
23097;;20;3;2016;
23098;;30;11;2008;
23099;;14;9;2001;
23100;;21;4;2014;
23101;;4;6;2016;
23102;;29;11;2018;
23103;;16;3;2013;
23104;;19;5;1994;
23105;;25;2;1994;
23106;;26;12;2011;
23107;;22;10;1986;
23108;;26;4;2010;
23109;;18;12;2000;
23110;;1;1;2001;
23111;;10;11;1992;
23112;;18;9;2001;
23113;;13;2;2015;
23114;;12;10;2016;
23115;;8;9;1998;
23116;;8;2;2019;
23117;;17;8;2015;
23118;;13;4;1989;
23119;;14;4;1984;
23120;;20;8;2010;
23121;;13;7;1994;
23122;;25;1;2018;
23123;;21;5;2014;
23124;;25;8;1977;
23125;;23;8;2003;
23126;;19;3;2007;
23127;;7;10;2016;
23128;;24;10;1989;
23129;;16;5;1989;
23130;;23;2;2011;
23131;;30;6;2006;
23132;;20;7;2018;
23133;;7;12;2017;
23134;;15;8;2018;
23135;;2;2;1978;
23136;;18;4;1019;
23137;;31;5;2011;
23138;;16;8;1983;
23139;;21;1;1984;
23140;;27;5;1992;
23141;;15;1;1981;
23142;;18;5;1997;
23143;;27;8;2014;
23144;;2;4;1981;
23145;;2;9;2010;
23146;;27;4;1985;
23147;;21;6;2013;
23148;;12;4;2017;
23149;;18;9;2009;
23150;;17;3;2001;
23151;;3;7;2018;
23152;;9;4;1996;
23153;;6;10;2018;
23154;;23;2;2013;
23155;;14;4;2001;
23156;;28;5;2013;
23157;;28;3;2013;
23158;;28;12;2013;
23159;;29;5;2017;
23160;;29;6;1984;
23161;;20;5;2015;
23162;;13;1;2015;
23163;;13;8;2011;
23164;;22;5;2019;
23165;;23;10;2016;
23166;;7;12;2014;
23167;;12;12;1985;
23168;;15;9;2017;
23169;;12;2;2002;
23170;;6;6;2017;
23171;;8;7;2010;
23172;;2;5;2010;
23173;;6;6;2001;
23174;;3;3;2007;
23175;;3;2;2014;
23176;;10;8;2010;
23177;;16;12;1994;
23178;;18;1;2014;
23179;;31;7;2013;
23180;;29;12;2010;
23181;;22;4;2016;
23182;;17;3;2014;
23183;;16;6;2016;
23184;;21;10;2012;
23185;;31;1;1989;
23186;;1;1;2009;
23187;;19;8;1985;
23188;;7;10;2013;
23189;;10;4;2010;
23190;;1;2;2004;
23191;;3;11;2015;
23192;;22;1;2011;
23193;;4;1;2015;
23194;;29;10;1917;
23195;;23;1;2017;
23196;;14;4;2013;
23197;;19;11;2012;
23198;;12;2;1993;
23199;;12;7;2017;
23200;;27;7;1981;
23201;;10;7;2019;
23202;;28;10;2001;
23203;;10;1;2015;
23204;;29;12;2008;
23205;;17;10;2016;
23206;;9;6;2014;
23207;;27;5;2015;
23208;;14;6;1973;
23209;;26;6;1990;
23210;;12;9;1997;
23211;;1;9;1970;
23212;;7;4;2003;
23213;;10;5;1990;
23214;;18;4;1995;
23215;;7;3;2017;
23216;;17;8;2018;
23217;;2;6;1983;
23218;;13;4;2019;
23219;;10;5;2010;
23220;;13;10;2006;
23221;;13;9;2011;
23222;;25;11;1991;
23223;;23;9;2001;
23224;;13;10;2012;
23225;;25;5;1969;
23226;;20;3;2007;
23227;;27;4;2002;
23228;;23;1;2006;
23229;;21;9;2001;
23230;;26;3;2015;
23231;;26;12;1977;
23232;;15;3;1986;
23233;;30;9;1977;
23234;;29;3;2012;
23235;;29;5;1982;
23236;;4;10;2003;
23237;;17;11;1969;
23238;;25;11;2006;
23239;;14;4;2014;
23240;;30;3;2019;
23241;;14;4;2018;
23242;;18;3;2014;
23243;;13;9;1996;
23244;;4;7;2001;
23245;;28;7;1987;
23246;;19;2;2000;
23247;;10;2;1987;
23248;;28;9;2016;
23249;;21;3;1989;
23250;;18;6;2019;
23251;;24;5;2017;
23252;;16;4;2012;
23253;;26;11;1991;
23254;;8;5;2014;
23255;;9;5;2018;
23256;;3;5;1988;
23257;;28;10;1979;
23258;;10;3;2017;
23259;;19;12;1963;
23260;;8;2;2011;
23261;;9;11;2018;
23262;;24;12;2014;
23263;;11;2;2012;
23264;;6;2;1992;
23265;;20;8;1975;
23266;;20;3;2012;
23267;;15;2;2015;
23268;;28;12;2015;
23269;;3;4;2016;
23270;;15;5;2012;
23271;;3;12;2016;
23272;;4;4;2013;
23273;;29;7;2013;
23274;;9;3;2011;
23275;;12;8;2014;
23276;;22;7;1971;
23277;;5;4;2011;
23278;;9;2;1917;
23279;;15;9;2015;
23280;;31;3;2014;
23281;;18;6;1979;
23282;;26;10;1994;
23283;;15;10;2011;
23284;;17;12;2013;
23285;;18;4;1986;
23286;;15;12;2016;
23287;;25;3;2001;
23288;;16;7;1988;
23289;;30;3;2014;
23290;;10;5;2012;
23291;;9;6;2013;
23292;;27;4;1994;
23293;;24;1;2009;
23294;;26;2;2016;
23295;;5;6;2019;
23296;;31;8;1915;
23297;;7;9;1989;
23298;;31;1;2001;
23299;;24;9;2009;
23300;;22;5;1996;
23301;;18;8;1985;
23302;;10;3;2004;
23303;;16;2;2016;
23304;;22;9;2014;
23305;;25;5;1999;
23306;;24;12;1996;
23307;;12;1;2014;
23308;;23;1;2014;
23309;;20;2;2014;
23310;;20;3;2005;
23311;;1;3;1998;
23312;;1;9;2009;
23313;;2;3;1990;
23314;;23;8;2018;
23315;;10;7;2013;
23316;;16;4;2002;
23317;;8;12;2014;
23318;;31;10;1988;
23319;;27;3;2018;
23320;;29;5;2015;
23321;;3;10;2010;
23322;;11;12;1999;
23323;;27;5;2014;
23324;;15;7;2001;
23325;;4;7;1996;
23326;;1;3;2018;
23327;;6;6;2016;
23328;;1;9;2007;
23329;;23;9;2013;
23330;;19;1;1954;
23331;;3;12;2012;
23332;;23;6;1962;
23333;;2;10;2015;
23334;;15;6;2014;
23335;;14;8;2010;
23336;;11;6;2011;
23337;;7;3;2011;
23338;;8;12;2012;
23339;;30;7;2018;
23340;;29;4;2010;
23341;;1;7;1965;
23342;;9;11;2013;
23343;;2;6;2017;
23344;;23;8;1988;
23345;;28;5;1962;
23346;;29;3;2000;
23347;;30;12;1916;
23348;;29;6;2017;
23349;;20;2;2010;
23350;;6;5;1993;
23351;;6;12;2016;
23352;;16;3;1990;
23353;;5;6;2018;
23354;;14;2;2001;
23355;;27;1;2014;
23356;;27;4;2017;
23357;;7;6;1998;
23358;;28;2;1994;
23359;;1;7;2010;
23360;;19;4;1988;
23361;;12;5;2018;
23362;;17;11;1018;
23363;;21;7;2017;
23364;;19;1;2013;
23365;;27;8;1995;
23366;;18;5;2012;
23367;;29;9;2013;
23368;;29;5;2016;
23369;;23;3;1979;
23370;;30;8;2017;
23371;;2;4;2014;
23372;;14;1;2004;
23373;;8;3;1993;
23374;;25;12;2002;
23375;;27;9;2017;
23376;;13;12;2017;
23377;;7;1;2013;
23378;;22;6;1994;
23379;;9;5;1996;
23380;;28;10;2011;
23381;;27;7;2018;
23382;;29;1;2018;
23383;;27;5;2011;
23384;;13;8;2010;
23385;;7;2;2012;
23386;;29;8;2016;
23387;;13;10;1997;
23388;;3;3;1998;
23389;;8;2;2016;
23390;;15;10;1999;
23391;;22;10;2012;
23392;;30;12;2016;
23393;;4;6;2013;
23394;;16;12;1999;
23395;;14;1;2011;
23396;;14;7;2006;
23397;;31;10;2015;
23398;;15;10;2012;
23399;;29;7;1963;
23400;;4;11;2001;
23401;;15;3;1984;
23402;;3;5;2017;
23403;;30;5;2016;
23404;;20;6;2001;
23405;;9;5;2010;
23406;;16;4;1987;
23407;;13;2;2013;
23408;;4;5;1999;
23409;;31;8;2004;
23410;;4;9;1992;
23411;;24;10;1986;
23412;;27;5;1987;
23413;;27;10;1996;
23414;;24;1;2012;
23415;;20;7;2014;
23416;;12;5;2011;
23417;;25;9;2012;
23418;;10;7;2001;
23419;;27;3;2014;
23420;;7;3;2014;
23421;;9;1;1991;
23422;;28;3;2014;
23423;;23;11;2014;
23424;;6;1;2013;
23425;;17;5;1965;
23426;;26;2;2017;
23427;;2;9;2017;
23428;;27;12;1972;
23429;;25;4;1985;
23430;;8;7;2011;
23431;;20;6;1992;
23432;;29;12;2017;
23433;;25;5;2015;
23434;;19;2;2011;
23435;;19;4;2010;
23436;;30;8;2001;
23437;;10;5;2001;
23438;;5;6;1987;
23439;;5;4;2015;
23440;;3;7;1988;
23441;;30;11;2006;
23442;;16;3;1985;
23443;;15;3;2016;
23444;;2;9;2016;
23445;;13;4;1952;
23446;;30;11;2015;
23447;;24;1;2011;
23448;;10;1;2018;
23449;;23;8;1954;
23450;;9;1;2017;
23451;;18;11;2001;
23452;;18;6;2010;
23453;;19;1;2019;
23454;;15;8;2013;
23455;;17;12;2014;
23456;;19;4;2014;
23457;;28;5;2018;
23458;;20;12;2013;
23459;;10;2;2005;
23460;;25;12;2013;
23461;;17;11;1992;
23462;;25;10;2018;
23463;;3;1;2010;
23464;;17;7;1990;
23465;;5;12;2018;
23466;;13;6;2018;
23467;;11;4;2001;
23468;;9;5;2011;
23469;;23;2;2014;
23470;;28;9;2015;
23471;;6;2;2011;
23472;;6;1;2012;
23473;;28;5;1975;
23474;;4;7;2013;
23475;;20;3;2011;
23476;;21;3;1987;
23477;;13;4;2017;
23478;;19;11;1990;
23479;;28;4;2014;
23480;;2;12;2001;
23481;;21;1;1975;
23482;;25;7;1981;
23483;;11;8;2010;
23484;;15;9;2005;
23485;;4;10;2014;
23486;;14;2;1979;
23487;;23;10;2017;
23488;;17;9;2009;
23489;;3;6;2001;
23490;;7;9;2015;
23491;;28;1;1978;
23492;;30;5;2010;
23493;;10;6;2013;
23494;;7;8;2017;
23495;;2;12;2005;
23496;;5;2;1995;
23497;;23;5;2015;
23498;;4;10;2012;
23499;;11;9;2014;
23500;;9;2;1999;
23501;;3;6;2014;
23502;;25;3;1985;
23503;;4;9;2010;
23504;;8;2;2017;
23505;;12;9;2012;
23506;;12;3;2001;
23507;;8;6;2016;
23508;;16;12;2017;
23509;;31;10;2017;
23510;;18;11;2012;
23511;;28;1;1982;
23512;;25;4;1992;
23513;;2;6;2001;
23514;;5;3;1998;
23515;;11;6;2013;
23516;;27;3;1998;
23517;;23;10;1986;
23518;;16;6;1998;
23519;;11;6;2016;
23520;;25;10;2010;
23521;;13;9;2014;
23522;;29;5;2001;
23523;;24;3;2016;
23524;;29;7;2018;
23525;;17;5;2011;
23526;;10;8;2004;
23527;;19;10;1992;
23528;;1;1;2019;
23529;;28;5;1984;
23530;;9;6;2012;
23531;;7;9;2013;
23532;;1;4;2018;
23533;;24;9;2011;
23534;;8;12;2015;
23535;;10;4;1992;
23536;;19;7;1979;
23537;;22;9;2012;
23538;;20;4;2012;
23539;;22;2;2019;
23540;;7;4;2014;
23541;;19;6;2015;
23542;;15;5;2015;
23543;;21;3;2010;
23544;;21;7;2016;
23545;;2;3;2018;
23546;;29;10;2011;
23547;;13;12;2016;
23548;;14;3;2018;
23549;;18;12;2011;
23550;;14;9;2007;
23551;;9;12;2010;
23552;;3;7;2015;
23553;;14;2;1978;
23554;;17;2;2018;
23555;;11;5;2015;
23556;;1;4;2010;
23557;;18;6;1997;
23558;;3;7;1968;
23559;;8;11;1970;
23560;;12;11;1967;
23561;;28;9;2018;
23562;;15;4;1999;
23563;;17;6;2015;
23564;;29;6;1119;
23565;;15;2;2014;
23566;;21;7;2012;
23567;;7;11;2014;
23568;;24;3;2012;
23569;;1;4;2008;
23570;;11;2;2001;
23571;;17;8;2014;
23572;;1;8;2013;
23573;;7;4;2011;
23574;;9;10;2017;
23575;;14;6;1996;
23576;;9;1;1996;
23577;;14;7;2019;
23578;;24;11;2016;
23579;;23;5;2011;
23580;;26;9;2017;
23581;;19;9;2017;
23582;;27;2;2015;
23583;;15;12;2001;
23584;;12;6;1981;
23585;;1;5;2008;
23586;;11;11;2015;
23587;;15;4;1998;
23588;;17;1;1991;
23589;;9;10;2014;
23590;;14;5;2016;
23591;;16;4;2015;
23592;;15;1;2003;
23593;;20;7;2001;
23594;;4;5;1985;
23595;;30;7;1999;
23596;;25;9;2015;
23597;;11;2;1985;
23598;;25;4;2013;
23599;;22;5;2001;
23600;;9;4;2019;
23601;;17;2;2010;
23602;;19;7;1995;
23603;;3;8;1983;
23604;;15;10;2010;
23605;;13;11;1918;
23606;;31;10;2013;
23607;;1;7;2015;
23608;;17;5;1994;
23609;;4;6;1974;
23610;;17;4;2009;
23611;;29;8;2001;
23612;;10;9;2017;
23613;;10;4;2001;
23614;;4;3;1989;
23615;;22;8;1994;
23616;;1;1;2006;
23617;;6;1;2017;
23618;;27;7;2019;
23619;;10;10;2015;
23620;;31;7;2001;
23621;;25;1;2016;
23622;;3;9;2011;
23623;;19;5;2015;
23624;;8;2;1992;
23625;;25;1;2006;
23626;;25;6;2018;
23627;;3;12;2017;
23628;;2;8;2015;
23629;;12;2;2016;
23630;;8;5;2019;
23631;;14;11;1981;
23632;;15;3;2018;
23633;;8;12;2017;
23634;;7;10;1999;
23635;;1;4;1985;
23636;;15;7;1997;
23637;;29;11;2014;
23638;;31;12;1983;
23639;;19;12;2010;
23640;;14;4;2015;
23641;;15;3;2004;
23642;;23;2;1993;
23643;;26;5;2010;
23644;;28;11;1993;
23645;;24;9;2010;
23646;;26;12;2013;
23647;;24;10;2012;
23648;;25;11;2014;
23649;;29;10;2014;
23650;;12;4;1984;
23651;;16;8;2013;
23652;;3;4;2010;
23653;;12;1;1998;
23654;;24;1;2005;
23655;;13;11;1987;
23656;;31;8;2013;
23657;;23;7;2001;
23658;;19;6;2018;
23659;;27;3;2010;
23660;;20;9;2017;
23661;;8;11;2017;
23662;;22;3;2012;
23663;;11;8;2012;
23664;;10;5;2018;
23665;;13;12;2015;
23666;;26;3;1019;
23667;;28;7;2019;
23668;;5;8;2010;
23669;;24;8;2014;
23670;;3;8;2001;
23671;;18;12;2017;
23672;;17;4;1982;
23673;;12;1;1994;
23674;;12;6;2014;
23675;;23;11;2012;
23676;;4;6;2012;
23677;;14;12;1993;
23678;;21;9;2014;
23679;;15;12;2009;
23680;;2;1;2018;
23681;;22;4;2010;
23682;;3;4;2011;
23683;;11;10;2015;
23684;;3;6;2013;
23685;;8;10;2001;
23686;;3;12;2018;
23687;;7;11;2016;
23688;;19;10;2016;
23689;;29;7;2014;
23690;;14;7;2011;
23691;;28;9;2012;
23692;;21;11;2013;
23693;;6;4;2017;
23694;;15;6;1984;
23695;;18;1;1987;
23696;;1;8;2009;
23697;;25;1;2015;
23698;;14;12;2017;
23699;;21;1;2017;
23700;;1;10;1987;
23701;;29;3;1994;
23702;;5;2;2017;
23703;;3;6;2004;
23704;;24;10;1974;
23705;;13;12;2006;
23706;;4;8;2011;
23707;;24;6;1987;
23708;;15;10;1995;
23709;;27;1;1996;
23710;;23;5;2012;
23711;;10;10;2008;
23712;;20;11;2016;
23713;;17;6;2016;
23714;;7;7;2019;
23715;;12;6;2006;
23716;;18;11;2009;
23717;;5;1;1981;
23718;;1;12;1979;
23719;;29;6;2014;
23720;;29;12;1988;
23721;;18;12;2013;
23722;;5;10;1966;
23723;;19;6;2017;
23724;;24;9;2015;
23725;;13;3;2012;
23726;;7;12;2012;
23727;;20;1;1980;
23728;;7;1;2017;
23729;;20;10;1997;
23730;;20;11;2011;
23731;;4;12;2010;
23732;;3;9;2012;
23733;;5;3;2013;
23734;;14;3;1993;
23735;;9;3;2007;
23736;;19;10;2015;
23737;;13;11;1912;
23738;;1;4;2011;
23739;;26;8;2016;
23740;;19;8;1981;
23741;;3;1;2012;
23742;;20;5;2013;
23743;;29;12;2015;
23744;;28;5;2015;
23745;;3;7;2007;
23746;;2;6;2013;
23747;;23;6;1977;
23748;;28;10;1984;
23749;;23;11;2003;
23750;;23;3;2017;
23751;;5;1;2006;
23752;;23;3;1976;
23753;;9;5;1995;
23754;;10;3;2001;
23755;;6;3;2016;
23756;;10;5;2008;
23757;;30;5;2001;
23758;;28;4;1969;
23759;;28;4;2013;
23760;;19;4;2013;
23761;;12;12;2018;
23762;;28;10;2012;
23763;;29;7;1998;
23764;;14;8;1986;
23765;;21;12;2015;
23766;;9;11;2012;
23767;;24;1;2010;
23768;;2;3;2011;
23769;;22;4;2007;
23770;;17;6;2019;
23771;;14;8;2018;
23772;;3;1;2009;
23773;;13;6;2001;
23774;;21;5;2012;
23775;;10;12;2008;
23776;;15;2;2018;
23777;;26;4;2001;
23778;;30;12;2015;
23779;;2;4;1992;
23780;;5;3;2001;
23781;;1;5;2015;
23782;;4;6;2015;
23783;;25;6;2015;
23784;;28;9;1996;
23785;;20;3;2009;
23786;;5;12;2007;
23787;;27;4;2016;
23788;;30;12;2014;
23789;;14;6;2012;
23790;;20;1;2015;
23791;;16;6;2001;
23792;;23;5;2013;
23793;;28;3;1994;
23794;;9;4;2017;
23795;;10;10;2014;
23796;;6;3;2015;
23797;;24;1;2017;
23798;;19;9;2008;
23799;;3;6;1986;
23800;;20;1;2014;
23801;;27;9;2008;
23802;;16;10;1993;
23803;;24;7;2014;
23804;;1;1;2015;
23805;;30;7;1983;
23806;;19;10;1999;
23807;;10;5;2000;
23808;;28;1;1954;
23809;;2;12;2015;
23810;;4;6;2010;
23811;;19;2;2014;
23812;;27;7;1997;
23813;;19;4;2019;
23814;;19;9;2007;
23815;;27;4;1964;
23816;;2;4;2013;
23817;;31;5;2013;
23818;;6;1;2001;
23819;;2;4;2015;
23820;;16;11;2016;
23821;;6;12;2017;
23822;;19;1;2011;
23823;;24;12;2012;
23824;;6;8;2010;
23825;;22;9;2010;
23826;;18;5;2017;
23827;;5;1;1983;
23828;;15;6;2008;
23829;;22;12;1987;
23830;;1;4;2012;
23831;;30;5;2013;
23832;;22;8;2014;
23833;;13;1;2019;
23834;;27;7;1959;
23835;;19;12;2012;
23836;;1;5;2001;
23837;;18;11;2008;
23838;;14;12;1987;
23839;;13;3;2018;
23840;;9;11;2016;
23841;;30;12;2017;
23842;;28;1;2010;
23843;;31;5;2001;
23844;;29;9;2009;
23845;;14;11;2018;
23846;;2;3;2013;
23847;;7;3;1988;
23848;;30;10;2012;
23849;;10;12;2011;
23850;;5;6;2011;
23851;;13;3;2003;
23852;;16;2;2009;
23853;;9;5;2017;
23854;;24;9;2017;
23855;;9;11;2014;
23856;;17;8;2011;
23857;;25;4;2011;
23858;;20;12;2015;
23859;;21;9;1993;
23860;;4;1;2014;
23861;;8;11;1995;
23862;;30;4;2015;
23863;;28;12;2010;
23864;;25;4;1987;
23865;;8;2;1998;
23866;;18;5;1991;
23867;;28;9;2013;
23868;;19;1;2009;
23869;;11;7;2010;
23870;;4;10;2016;
23871;;29;10;2010;
23872;;4;5;2015;
23873;;4;5;2016;
23874;;13;5;2010;
23875;;24;9;2018;
23876;;30;4;2016;
23877;;5;3;2016;
23878;;13;6;2015;
23879;;5;4;2012;
23880;;20;5;2014;
23881;;3;9;2016;
23882;;25;3;2008;
23883;;23;8;1985;
23884;;2;4;2018;
23885;;24;9;2013;
23886;;17;4;2011;
23887;;6;6;2011;
23888;;3;9;2013;
23889;;11;5;2019;
23890;;1;4;1981;
23891;;20;6;2014;
23892;;23;7;2014;
23893;;5;5;2010;
23894;;18;6;2001;
23895;;14;1;2008;
23896;;29;5;2013;
23897;;19;4;2015;
23898;;22;5;2002;
23899;;25;10;2013;
23900;;23;6;2014;
23901;;17;2;2006;
23902;;19;6;2013;
23903;;21;6;2015;
23904;;12;9;2016;
23905;;15;5;2018;
23906;;28;6;2007;
23907;;3;5;1991;
23908;;12;3;2010;
23909;;17;2;2012;
23910;;31;1;2015;
23911;;7;11;2018;
23912;;5;12;2013;
23913;;6;7;1993;
23914;;20;5;2019;
23915;;10;4;2017;
23916;;22;3;2017;
23917;;22;9;2008;
23918;;7;4;1983;
23919;;21;8;1987;
23920;;15;1;2001;
23921;;21;8;2010;
23922;;18;8;2018;
23923;;4;4;291;
23924;;7;7;2011;
23925;;13;5;1982;
23926;;20;2;2017;
23927;;18;5;1994;
23928;;24;3;1998;
23929;;10;12;2005;
23930;;9;6;1995;
23931;;26;2;2012;
23932;;28;2;2001;
23933;;12;11;2010;
23934;;8;8;2013;
23935;;31;1;2019;
23936;;5;12;1978;
23937;;26;5;2018;
23938;;18;1;2010;
23939;;9;7;2019;
23940;;19;10;2000;
23941;;20;10;1998;
23942;;25;8;2011;
23943;;22;5;1942;
23944;;9;6;2011;
23945;;20;10;2016;
23946;;29;2;2016;
23947;;20;1;2013;
23948;;28;10;2013;
23949;;13;11;2015;
23950;;22;11;2010;
23951;;1;9;2013;
23952;;5;11;2011;
23953;;13;5;2016;
23954;;26;7;2011;
23955;;29;10;2015;
23956;;11;1;2011;
23957;;14;9;2018;
23958;;17;3;2012;
23959;;28;5;1988;
23960;;5;10;2003;
23961;;9;10;2016;
23962;;28;6;2013;
23963;;15;4;2017;
23964;;3;6;2011;
23965;;15;9;1983;
23966;;5;12;2015;
23967;;4;11;2011;
23968;;30;11;2009;
23969;;22;4;1986;
23970;;23;9;2012;
23971;;24;8;2013;
23972;;23;9;1995;
23973;;17;1;2012;
23974;;22;5;2017;
23975;;10;11;2009;
23976;;11;4;2010;
23977;;19;5;1987;
23978;;6;7;2016;
23979;;8;12;2011;
23980;;7;3;1985;
23981;;18;12;1969;
23982;;13;12;2012;
23983;;24;2;2017;
23984;;7;10;1989;
23985;;26;7;2015;
23986;;24;11;2017;
23987;;10;3;2007;
23988;;17;2;2007;
23989;;7;11;2010;
23990;;25;1;2017;
23991;;19;12;1996;
23992;;24;1;2018;
23993;;21;2;2017;
23994;;2;8;2016;
23995;;12;2;2001;
23996;;24;1;2019;
23997;;11;11;2016;
23998;;17;1;2006;
23999;;27;5;2013;
24000;;4;5;1973;
24001;;9;1;2002;
24002;;8;6;2011;
24003;;5;8;1985;
24004;;5;3;1986;
24005;;20;2;2012;
24006;;17;7;2010;
24007;;25;7;2012;
24008;;16;2;2012;
24009;;12;7;2008;
24010;;11;10;1989;
24011;;10;7;1975;
24012;;18;4;2017;
24013;;3;11;2018;
24014;;12;9;2015;
24015;;13;3;1989;
24016;;3;9;1950;
24017;;10;7;2010;
24018;;15;7;2011;
24019;;20;8;1996;
24020;;9;12;2018;
24021;;13;4;2018;
24022;;1;11;2018;
24023;;28;3;2009;
24024;;28;3;2011;
24025;;30;6;2015;
24026;;15;10;2018;
24027;;25;3;2012;
24028;;26;2;2013;
24029;;8;7;2013;
24030;;1;11;2002;
24031;;30;9;2011;
24032;;7;3;2015;
24033;;3;12;2001;
24034;;22;10;1994;
24035;;22;5;2016;
24036;;22;11;2012;
24037;;1;12;1991;
24038;;1;1;2017;
24039;;3;8;2017;
24040;;12;5;2013;
24041;;9;6;2002;
24042;;21;2;2001;
24043;;19;1;2000;
24044;;19;6;2007;
24045;;2;8;2010;
24046;;14;1;2012;
24047;;14;4;2012;
24048;;24;12;2010;
24049;;9;10;2013;
24050;;16;11;2002;
24051;;5;2;1997;
24052;;1;3;2001;
24053;;27;12;2010;
24054;;3;2;2015;
24055;;6;2;2017;
24056;;23;12;2013;
24057;;24;2;2014;
24058;;27;1;2013;
24059;;14;10;2013;
24060;;10;6;2016;
24061;;18;3;2001;
24062;;22;8;2009;
24063;;21;11;2015;
24064;;6;8;2011;
24065;;30;4;1985;
24066;;25;7;2013;
24067;;23;5;1986;
24068;;7;12;2005;
24069;;22;3;2001;
24070;;21;12;2018;
24071;;9;1;1972;
24072;;30;12;1960;
24073;;22;6;1982;
24074;;13;2;1986;
24075;;21;11;2012;
24076;;24;6;2005;
24077;;19;6;2012;
24078;;26;12;2017;
24079;;12;7;1913;
24080;;15;5;1969;
24081;;15;12;2018;
24082;;6;6;1990;
24083;;29;8;2017;
24084;;11;12;1995;
24085;;8;4;2008;
24086;;27;5;2012;
24087;;4;4;1992;
24088;;8;3;1994;
24089;;28;8;2017;
24090;;24;4;2019;
24091;;2;8;2001;
24092;;28;3;1995;
24093;;12;7;1988;
24094;;26;7;2006;
24095;;27;7;2011;
24096;;2;1;1984;
24097;;25;5;1984;
24098;;28;1;2017;
24099;;13;2;2012;
24100;;10;1;1989;
24101;;4;1;2012;
24102;;13;8;1976;
24103;;26;12;1979;
24104;;11;11;2010;
24105;;9;10;2018;
24106;;9;3;1996;
24107;;29;9;1995;
24108;;4;7;2015;
24109;;3;3;2017;
24110;;14;11;2015;
24111;;12;9;2004;
24112;;31;8;1981;
24113;;22;1;2012;
24114;;26;3;2013;
24115;;26;11;2007;
24116;;23;4;2008;
24117;;27;11;2015;
24118;;30;12;2001;
24119;;8;1;2000;
24120;;2;2;2011;
24121;;22;10;2011;
24122;;13;5;2017;
24123;;1;10;2000;
24124;;20;2;1972;
24125;;8;9;2014;
24126;;10;10;2001;
24127;;14;5;2010;
24128;;29;3;2015;
24129;;6;1;2008;
24130;;26;7;2000;
24131;;4;5;2005;
24132;;27;4;2010;
24133;;8;5;2006;
24134;;5;11;1977;
24135;;22;4;2011;
24136;;28;5;2012;
24137;;4;11;1983;
24138;;7;4;2019;
24139;;20;6;2019;
24140;;12;2;2017;
24141;;16;6;2017;
24142;;16;5;2016;
24143;;27;5;2019;
24144;;14;8;2015;
24145;;2;6;1993;
24146;;26;6;2013;
24147;;2;7;2011;
24148;;14;6;2017;
24149;;22;7;1999;
24150;;25;1;2010;
24151;;16;3;2015;
24152;;25;7;1980;
24153;;1;3;2014;
24154;;25;4;2016;
24155;;18;12;1981;
24156;;11;10;2001;
24157;;4;11;1979;
24158;;10;8;2011;
24159;;11;7;2018;
24160;;8;12;1976;
24161;;1;3;2012;
24162;;28;6;1996;
24163;;13;8;2015;
24164;;21;2;2019;
24165;;25;5;2007;
24166;;1;9;1979;
24167;;18;7;2016;
24168;;9;11;1982;
24169;;21;4;2013;
24170;;29;5;1959;
24171;;24;7;2017;
24172;;18;3;2016;
24173;;29;7;2019;
24174;;5;4;2000;
24175;;14;8;2011;
24176;;10;5;2005;
24177;;6;1;1989;
24178;;3;2;1976;
24179;;8;5;1995;
24180;;15;10;1983;
24181;;1;11;2003;
24182;;10;2;2009;
24183;;30;6;1989;
24184;;26;4;2014;
24185;;20;6;2011;
24186;;7;2;2015;
24187;;15;2;2009;
24188;;30;9;2013;
24189;;31;12;2014;
24190;;7;6;2009;
24191;;4;10;1983;
24192;;18;5;2011;
24193;;2;9;1994;
24194;;27;9;1968;
24195;;7;2;1998;
24196;;6;12;2012;
24197;;12;5;2012;
24198;;9;7;2017;
24199;;18;6;2014;
